Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI
2019,04,Elko,04205.1,Carlin ES,Regular,32.78,2,NO,31.5,25.8,16.1,YES,YES,NO,NO,NO,34.2,32.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.1,YES,3,NO,N/A,NO,N/A
2019,04,Elko,04206.1,Owyhee ES,Victory Regular,13,1,YES,11.7,<5,<5,YES,YES,YES,NO,NO,15.6,<5,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.7,YES,3,NO,N/A,NO,N/A
2019,04,Elko,04207.1,Wells ES,Zoom Regular,65,3,NO,55.4,39.1,23,YES,YES,NO,NO,NO,62,31,66.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,<5,NO,N/A,NO,N/A,NO,N/A
2019,04,Elko,04208.1,West Wendover ES,Victory Regular,28.5,2,YES,27.2,16.7,9.6,YES,YES,NO,NO,NO,36.6,25.3,22.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12.4,YES,3,NO,N/A,NO,N/A
2019,04,Elko,04209.1,Mountain View ES,Zoom Regular,85,5,NO,58.8,57.9,N/A,YES,YES,NO,NO,NO,65.4,49.5,74.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.2,NO,N/A,NO,N/A,NO,N/A
2019,04,Elko,04210.1,Spring Creek ES,Zoom Regular,78.33,3,NO,62.3,47.7,34.2,YES,YES,NO,NO,NO,71,43.4,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.7,NO,N/A,YES,1,YES,1
2019,04,Elko,04211.1,Sage ES,Zoom Regular,25.5,1,NO,46.5,38.5,20,YES,YES,NO,NO,NO,33.9,22.4,41.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13.3,YES,1,NO,N/A,NO,N/A
2019,04,Elko,04213.1,Flagview Int Sch ES,Zoom Regular,43.68,2,NO,45.1,36.3,20.2,YES,YES,NO,NO,NO,45.5,37.5,41.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.9,NO,N/A,YES,2,YES,2
2019,04,Elko,04213.2,Flagview Int Sch MS,Zoom Regular,N/A,Not Rated,NO,-,-,-,N/A,N/A,NO,NO,NO,N/A,N/A,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2019,04,Elko,04501.2,Carlin JHS MS,Regular,20,1,NO,38,8.7,13.6,NO,NO,NO,NO,NO,40,10,N/A,>95,N/A,N/A,N/A,N/A,N/A,N/A,16.2,YES,3,NO,N/A,NO,N/A
2019,04,Elko,04502.2,Wells JHS MS,Regular,33.33,2,NO,38.5,15.7,46.1,NO,NO,YES,NO,NO,38,14.2,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,10.5,YES,3,NO,N/A,NO,N/A
2019,04,Elko,04503.2,Adobe MS,Zoom Regular,50,3,NO,40.7,32.9,28.9,YES,YES,NO,NO,NO,41.7,31.8,43.7,>95,N/A,N/A,N/A,N/A,N/A,N/A,17.5,NO,N/A,YES,2,YES,2
2019,04,Elko,04504.2,Spring Creek MS,Regular,63.89,3,NO,48,33.7,45.5,YES,YES,NO,NO,NO,48.4,33.9,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,8.7,NO,N/A,YES,2,YES,2
2019,04,Elko,04505.2,Jackpot JHS MS,Zoom Regular,71.67,4,YES,63.6,40.9,21.4,YES,YES,NO,NO,NO,61.1,44.4,-,>95,N/A,N/A,N/A,N/A,N/A,N/A,9,NO,N/A,NO,N/A,NO,N/A
2019,04,Elko,04506.2,Owyhee JHS MS,Regular,17.22,1,YES,20.3,<5,<5,YES,YES,NO,NO,NO,19.2,<5,-,78.2,N/A,N/A,N/A,N/A,N/A,N/A,23.6,YES,3,NO,N/A,NO,N/A
2019,04,Elko,04507.2,West Wendover  MS,Victory Regular,40,2,YES,20.2,11.9,14.1,YES,YES,NO,NO,NO,19.8,13.7,25.4,82,N/A,N/A,N/A,N/A,N/A,N/A,8.7,YES,3,NO,N/A,NO,N/A
2019,04,Elko,04601.3,Carlin HS,Regular,68.33,3,NO,33.3,8.3,28.5,-,N/A,NO,NO,NO,N/A,N/A,N/A,N/A,94.1,94.4,38.8,47,>95,89.2,21.7,NO,N/A,NO,N/A,NO,N/A
2019,04,Elko,04602.3,Wells HS,Regular,83.33,5,NO,41.6,37.5,36,YES,YES,NO,NO,NO,N/A,N/A,-,N/A,100,94.4,38.8,48.2,>95,93.7,11.6,NO,N/A,NO,N/A,NO,N/A
2019,04,Elko,04603.3,Elko HS,Zoom Regular,65,3,NO,41.4,19.6,22.8,YES,YES,NO,NO,NO,N/A,N/A,5.5,N/A,85.4,>95,38,29.7,92.3,93,19.2,NO,N/A,NO,N/A,NO,N/A
2019,04,Elko,04604.3,Owyhee HS,Victory Regular,58.89,3,NO,23.5,5.8,21,-,N/A,NO,NO,NO,N/A,N/A,-,N/A,100,93.7,18.7,12.5,88.8,93.3,41.6,YES,3,NO,N/A,NO,N/A
2019,04,Elko,04605.3,Jackpot HS,Regular,65.29,3,YES,21.4,14.2,-,-,N/A,NO,NO,NO,N/A,N/A,-,N/A,80,>95,<4.5,50,>95,93.3,<5,NO,N/A,NO,N/A,NO,N/A
2019,04,Elko,04606.3,Spring Creek HS,Regular,79.44,3,NO,50.2,24.5,36.9,YES,YES,NO,NO,NO,N/A,N/A,-,N/A,89.6,>95,45.3,47.1,>95,92.9,15.6,NO,N/A,YES,1,NO,N/A
2019,04,Elko,04607.3,West Wendover HS,Zoom Regular,66.5,3,YES,41.3,20.3,16.1,YES,YES,NO,NO,NO,N/A,N/A,31.3,N/A,98.7,94.8,34.4,14.9,87,89.8,21.2,NO,N/A,NO,N/A,NO,N/A
2019,04,Elko,04610.1,NNVVirtual ES,District Virtual School,0,Not Rated,NO,-,-,-,-,-,NO,YES,NO,-,-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2019,04,Elko,04610.2,NNVVirtual MS,District Virtual School,36,Not Rated,NO,-,-,-,-,N/A,NO,YES,NO,-,-,N/A,-,N/A,N/A,N/A,N/A,N/A,N/A,-,NO,N/A,NO,N/A,NO,N/A
2019,04,Elko,04610.3,NNVVirtual HS,District Virtual School,14.29,Not Rated,NO,-,-,-,-,-,NO,NO,NO,N/A,N/A,N/A,N/A,-,-,-,-,38.8,45.4,<5,YES,2,NO,N/A,NO,N/A
