Year,District Code,District Name,NSPF School Code,School Name,School Type,Total Index Score,Star Rating,Title I Status,% Proficient ELA,% Proficient Math,% Proficient Science,95% Participation Met Mathematics,95% Participation Met ELA,Participation Warning,Participation Penalty,Continuing Participation Penalty,% Meeting AGP ELA,% Meeting AGP Math,% Meeting AGP EL,NAC 389.445 Credit Requirements (8th Grade),9th Grade Credit Sufficiency,CCR Participation,CCR Completion,Advanced Diploma,4-Year Graduation Rate,5-Year Graduation Rate,Chronic Absenteeism,CSI,Yrs In Designation As CSI,TSI,Yrs In Designation As TSI,ATSI,Yrs In Designation As ATSI,district_id,district_name,year
2017,2,Clark,2134.1,Katz ES,Regular,36.5,2,YES,42.3,22,,YES,YES,NO,NO,NO,41.8,19.3,48.2,,,,,,,,14.8,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2135.1,Jydstrup ES,Regular,65.0,3,YES,48.7,40.4,,YES,YES,NO,NO,NO,54.5,40,49,,,,,,,,12.7,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2136.1,King Martha ES,Regular,54.44,3,NO,62.7,48.5,,YES,YES,NO,NO,NO,50.3,32.9,-,,,,,,,,14,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2137.1,Bartlett ES,Regular,71.0,4,NO,73.9,65,,YES,YES,NO,NO,NO,62.1,35.3,56,,,,,,,,9.9,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2138.1,Bendorf ES,Regular,97.0,5,YES,68.1,54.1,,YES,YES,NO,NO,NO,69.7,53.6,56.9,,,,,,,,7.2,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2139.1,Thorpe ES,Regular,28.0,2,YES,28.3,25.7,,YES,YES,NO,NO,NO,30.1,29.1,44.7,,,,,,,,15.2,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2140.1,Antonello ES,Regular,85.0,5,YES,53.6,46.7,,YES,YES,NO,NO,NO,58.5,50.4,52.7,,,,,,,,10.2,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2141.1,Lummis ES,Regular,72.0,4,NO,62.5,52.5,,YES,YES,NO,NO,NO,51.2,42.2,64.7,,,,,,,,6.7,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2142.1,Wiener ES,Regular,67.5,4,YES,61.2,51.4,,YES,YES,NO,NO,NO,60.7,35,39.5,,,,,,,,13,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2143.1,Fitzgerald ES,Regular,53.0,3,YES,38.7,23,,YES,YES,NO,NO,NO,65.7,34.2,34.2,,,,,,,,20.2,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2144.1,Lowman ES,Regular,23.5,1,YES,32.6,27.3,,YES,YES,NO,NO,NO,37.8,22.2,40.2,,,,,,,,25,YES,1.0,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2145.1,Piggott ES,Regular,60.5,3,NO,64,50.9,,YES,YES,NO,NO,NO,50.5,29.7,43.1,,,,,,,,<5,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2146.1,Newton ES,Regular,41.0,2,NO,54.4,43.4,,YES,YES,NO,NO,NO,45.3,23.5,25,,,,,,,,11.3,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2147.1,Bruner ES,Regular,20.0,1,YES,29.8,19.5,,YES,YES,NO,NO,NO,34.9,21.5,37.9,,,,,,,,13.5,YES,1.0,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2148.1,Bryan Richard ES,Regular,90.0,5,YES,63.6,59.6,,YES,YES,NO,NO,NO,68.3,53.8,47.5,,,,,,,,8.5,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2149.1,Wilhelm ES,Regular,40.5,2,YES,41.5,28.3,,YES,YES,YES,NO,NO,42.1,29.5,45.1,,,,,,,,13.2,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2150.1,Roberts ES,Regular,56.5,3,YES,53.4,49.5,,YES,YES,NO,NO,NO,40.8,39.7,52,,,,,,,,11.9,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2151.1,Allen ES,Regular,57.0,3,NO,59,45.8,,YES,YES,NO,NO,NO,55.1,26.9,50,,,,,,,,8.5,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2152.1,Wolfe ES,Regular,23.5,1,YES,36.1,27,,YES,YES,NO,NO,NO,37.5,18.4,25,,,,,,,,10.5,YES,1.0,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2153.1,Goldfarb ES,Regular,62.5,3,YES,44.4,47.8,,YES,YES,YES,NO,NO,47.4,46.1,39.7,,,,,,,,11.5,NO,,NO,,NO,,64827,Churchill,2017
2017,2,Clark,2154.1,Vanderburg ES,Regular,89.0,5,NO,83.4,73.4,,YES,YES,NO,NO,NO,63.2,58.8,66.6,,,,,,,,<5,NO,,NO,,NO,,64827,Churchill,2017
