class_year,school_name,entity_id,sponsor_bucket,charter_authorizer,model_type,reported_as_high_school,acgr_row_present,published_rate_status,latest_confirmed_in_grad_materials,base_reference,rate_source_url,published_overall_acgr,published_overall_acgr_code,rate_low,rate_mid,rate_high,cohort_count,graduate_count,weight_source,include_in_sector_total,notes
2018-19,ICDA Charter HS,16604,district_authorized,Washoe County School District,alternative,yes,yes,numeric,2016-17,2016-17 Washoe accountability report,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,39.8,numeric,39.8,39.8,39.8,,,2018-19 annual ACGR PDF,yes,Appears as charter in Washoe accountability report Verified from the 2018-19 annual ACGR file under the I Can Do Anything Charter High School name.
2019-20,ICDA Charter HS,16604,district_authorized,Washoe County School District,alternative,yes,yes,numeric,2016-17,2016-17 Washoe accountability report,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,19.2,numeric,19.2,19.2,19.2,,,2019-20 annual ACGR PDF,yes,Appears as charter in Washoe accountability report Verified from the 2019-20 annual ACGR file under the I Can Do Anything Charter name.
2020-21,ICDA Charter HS,16604,district_authorized,Washoe County School District,alternative,no,no,no_enrollment_row_found,2020-21,2020-2021 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,,,,,,,,,no,"No row for entity 16604 appears in the 2020-2021 enrollment workbook, so this school-year is treated as not operating in the graduation universe after the 2019-20 year."
2021-22,ICDA Charter HS,16604,district_authorized,Washoe County School District,alternative,no,no,no_enrollment_row_found,2021-22,2021-2022 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,,,,,,,,,no,"No row for entity 16604 appears in the 2021-2022 enrollment workbook, so this school-year is treated as not operating in the graduation universe after the 2019-20 year."
2022-23,ICDA Charter HS,16604,district_authorized,Washoe County School District,alternative,no,no,no_enrollment_row_found,2022-23,2022-2023 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,,,,,,,,,no,"No row for entity 16604 appears in the 2022-2023 enrollment workbook, so this school-year is treated as not operating in the graduation universe after the 2019-20 year."
2023-24,ICDA Charter HS,16604,district_authorized,Washoe County School District,alternative,no,no,no_enrollment_row_found,2023-24,2023-2024 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,,,,,,,,,no,"No row for entity 16604 appears in the 2023-2024 enrollment workbook, so this school-year is treated as not operating in the graduation universe after the 2019-20 year."
2024-25,ICDA Charter HS,16604,district_authorized,Washoe County School District,alternative,no,no,no_enrollment_row_found,2024-25,2024-2025 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=Class+of+2024-2025+4+Year+ACGR.pdf,,,,,,,,,no,"No row for entity 16604 appears in the 2024-2025 enrollment workbook, so this school-year is treated as not operating in the graduation universe after the 2019-20 year."
2017-18,Rainshadow CCHS,16610,district_authorized,Washoe County School District,alternative,yes,yes,numeric,2016-17,2016-17 Washoe accountability report,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,40.63,numeric,40.63,40.63,40.63,,,2017-18 annual ACGR PDF,yes,Later naming may align to enCompass or other alternative program Verified from the 2017-18 annual ACGR file where entity 16610 appears as enCompass Academy.
2018-19,Rainshadow CCHS,16610,district_authorized,Washoe County School District,alternative,yes,yes,numeric,2016-17,2016-17 Washoe accountability report,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,40.0,numeric,40.0,40.0,40.0,,,2018-19 annual ACGR PDF,yes,Later naming may align to enCompass or other alternative program Verified from the 2018-19 annual ACGR file where entity 16610 appears as enCompass Academy.
2019-20,Rainshadow CCHS,16610,district_authorized,Washoe County School District,alternative,yes,yes,numeric,2016-17,2016-17 Washoe accountability report,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,67.7,numeric,67.7,67.7,67.7,,,2019-20 annual ACGR PDF,yes,Later naming may align to enCompass or other alternative program Verified from the 2019-20 annual ACGR file where entity 16610 appears as enCompass Academy.
2020-21,Rainshadow CCHS,16610,district_authorized,Washoe County School District,alternative,yes,yes,numeric,2016-17,2016-17 Washoe accountability report,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,81.48,numeric,81.48,81.48,81.48,,,2020-21 annual ACGR PDF,yes,Later naming may align to enCompass or other alternative program Verified from the 2020-21 annual ACGR file where entity 16610 appears as enCompass Academy.
2021-22,Rainshadow CCHS,16610,district_authorized,Washoe County School District,alternative,yes,yes,numeric,2016-17,2016-17 Washoe accountability report,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,66.67,numeric,66.67,66.67,66.67,,,2021-22 annual ACGR PDF,yes,Later naming may align to enCompass or other alternative program Verified from the 2021-22 annual ACGR file where entity 16610 appears as enCompass Academy.
2022-23,Rainshadow CCHS,16610,district_authorized,Washoe County School District,alternative,yes,yes,numeric,2016-17,2016-17 Washoe accountability report,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,63.64,numeric,63.64,63.64,63.64,,,2022-23 annual ACGR PDF,yes,Later naming may align to enCompass or other alternative program Verified from the 2022-23 annual ACGR file where entity 16610 appears as enCompass Academy.
2023-24,Rainshadow CCHS,16610,district_authorized,Washoe County School District,alternative,yes,yes,numeric,2016-17,2016-17 Washoe accountability report,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,69.5,numeric,69.5,69.5,69.5,,,2023-24 annual ACGR PDF,yes,Later naming may align to enCompass or other alternative program Verified from the 2023-24 annual ACGR file where entity 16610 appears as enCompass Academy.
2024-25,Rainshadow CCHS,16610,district_authorized,Washoe County School District,alternative,yes,yes,numeric,2024-25,2024-25 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=Class+of+2024-2025+4+Year+ACGR.pdf,91.3,numeric,91.3,91.3,91.3,,,2024-25 annual ACGR PDF,yes,Verified from the official 2024-25 annual ACGR PDF where entity 16610 appears as enCompass Academy.
2017-18,Alpine Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,86.21,numeric,86.21,86.21,86.21,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF.
2018-19,Alpine Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,90.6,numeric,90.6,90.6,90.6,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,Alpine Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Alpine Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,96.2,numeric,96.2,96.2,96.2,,,2021-22 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Alpine Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,97.0,numeric,97.0,97.0,97.0,,,2021-22 SPCSA attachment,yes,Entity id not captured in cited SPCSA deck Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Alpine Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,90.9,numeric,90.9,90.9,90.9,,,State of the SPCSA 2024,yes,Entity id not captured in cited SPCSA deck Confirmed in cited graduation material for this class year.
2023-24,Alpine Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where Alpine Academy is reported above 95 percent.
2024-25,Alpine Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,topcoded_exact_shown,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Amplus Durango,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,64.29,numeric,64.29,64.29,64.29,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF where the school appears under the American Preparatory Academy name.
2018-19,Amplus Durango,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,95.9,numeric,95.9,95.9,95.9,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,Amplus Durango,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,98.3,numeric,98.3,98.3,98.3,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Amplus Durango,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,95.1,numeric,95.1,95.1,95.1,,,2021-22 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Amplus Durango,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,97.6,numeric,97.6,97.6,97.6,,,2021-22 SPCSA attachment,yes,Entity id not captured in cited SPCSA deck Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Amplus Durango,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,State of the SPCSA 2024,yes,Entity id not captured in cited SPCSA deck Confirmed in cited graduation material for this class year.
2023-24,Amplus Durango,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where Amplus Durango is reported above 95 percent.
2024-25,Amplus Durango,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,99.2,numeric,99.2,99.2,99.2,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Argent Preparatory Academy,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,36.36,numeric,36.36,36.36,36.36,,,2017-18 annual ACGR PDF,yes,Older SPCSA high school historically associated with Silver State Charter School in Carson City. Verified from the official 2017-18 annual ACGR PDF.
2018-19,Argent Preparatory Academy,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2018-19,2018-2019 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,,,,,,,,,no,"No Argent or Silver State row appears in the 2018-2019 enrollment workbook, so this school-year is treated as not operating in the graduation universe after the 2017-18 year."
2019-20,Argent Preparatory Academy,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2019-20,2019-2020 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,,,,,,,,,no,"No Argent or Silver State row appears in the 2019-2020 enrollment workbook, so this school-year is treated as not operating in the graduation universe after the 2017-18 year."
2020-21,Argent Preparatory Academy,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2020-21,2020-2021 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,,,,,,,,,no,"No Argent or Silver State row appears in the 2020-2021 enrollment workbook, so this school-year is treated as not operating in the graduation universe after the 2017-18 year."
2021-22,Argent Preparatory Academy,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2021-22,2021-2022 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,,,,,,,,,no,"No Argent or Silver State row appears in the 2021-2022 enrollment workbook, so this school-year is treated as not operating in the graduation universe after the 2017-18 year."
2022-23,Argent Preparatory Academy,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2022-23,2022-2023 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,,,,,,,,,no,"No Argent or Silver State row appears in the 2022-2023 enrollment workbook, so this school-year is treated as not operating in the graduation universe after the 2017-18 year."
2023-24,Argent Preparatory Academy,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2023-24,2023-2024 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,,,,,,,,,no,"No Argent or Silver State row appears in the 2023-2024 enrollment workbook, so this school-year is treated as not operating in the graduation universe after the 2017-18 year."
2024-25,Argent Preparatory Academy,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_enrollment_row_found,2024-25,2024-2025 enrollment by grade workbook,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=Class+of+2024-2025+4+Year+ACGR.pdf,,,,,,,,,no,"No Argent or Silver State row appears in the 2024-2025 enrollment workbook, so this school-year is treated as not operating in the graduation universe after the 2017-18 year."
2017-18,Beacon Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,33.21,numeric,33.21,33.21,33.21,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF.
2018-19,Beacon Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,25.0,numeric,25.0,25.0,25.0,,,2019-20 SPCSA final deck,yes,SPCSA separately reports portfolio rates excluding Beacon Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,Beacon Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,20.0,numeric,20.0,20.0,20.0,,,2019-20 SPCSA final deck,yes,SPCSA separately reports portfolio rates excluding Beacon Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Beacon Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,13.9,numeric,13.9,13.9,13.9,,,2021-22 SPCSA final deck,yes,SPCSA separately reports portfolio rates excluding Beacon Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Beacon Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,17.8,numeric,17.8,17.8,17.8,,,2021-22 SPCSA attachment,yes,SPCSA separately reports portfolio rates excluding Beacon; transitioned to exclusively alternative education mission in December 2016 and is a strong candidate for separate reporting Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Beacon Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,15.2,numeric,15.2,15.2,15.2,,,State of the SPCSA 2024,yes,SPCSA separately reports portfolio rates excluding Beacon; transitioned to exclusively alternative education mission in December 2016 and is a strong candidate for separate reporting Confirmed in cited graduation material for this class year.
2023-24,Beacon Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,19.1,numeric,19.1,19.1,19.1,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF.
2024-25,Beacon Acad,,SPCSA,State Public Charter School Authority,alternative,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,25.9,numeric,25.9,25.9,25.9,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,CASLV Sandy Ridge,87312,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,+,topcoded,95.0,97.5,100.0,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF as Coral Academy of Science Las Vegas Sandy Ridge.
2018-19,CASLV Sandy Ridge,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,97.8,numeric,97.8,97.8,97.8,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2019-20,CASLV Sandy Ridge,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,CASLV Sandy Ridge,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,99.0,numeric,99.0,99.0,99.0,,,2021-22 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,CASLV Sandy Ridge,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,2021-22 SPCSA attachment,yes,Entity id not captured in cited SPCSA deck Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,CASLV Sandy Ridge,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded_exact_shown,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,100.0,topcoded_exact_shown,95.0,97.5,100.0,,,State of the SPCSA 2024,yes,Entity id not captured in cited SPCSA deck Confirmed in cited graduation material for this class year.
2023-24,CASLV Sandy Ridge,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,topcoded,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,+,topcoded,95.0,97.5,100.0,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where Coral Academy Sandy Ridge is reported above 95 percent.
2024-25,CASLV Sandy Ridge,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,99.4,numeric,99.4,99.4,99.4,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Democracy Prep,46300,ASD,Achievement School District,brick_and_mortar,yes,yes,numeric,2017-18,2017-18 annual ACGR PDF,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,87.5,numeric,87.5,87.5,87.5,,,2017-18 annual ACGR PDF,yes,Verified from the official 2017-18 annual ACGR PDF where the school appears as Democracy Prep at Agassi High under the Achievement School District.
2018-19,Democracy Prep,46300,ASD,Achievement School District,brick_and_mortar,yes,yes,numeric,2018-19,2018-19 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2018-2019.pdf,80.0,numeric,80.0,80.0,80.0,,,2018-19 annual ACGR PDF,yes,Verified from the official 2018-19 annual ACGR PDF where the school appears as Democracy Prep at Agassi High under the Achievement School District.
2019-20,Democracy Prep,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2019-20.pdf,93.9,numeric,93.9,93.9,93.9,,,2019-20 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2019-20 SPCSA final deck reporting 2018-19 and 2019-20 rates.
2020-21,Democracy Prep,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2020-21.pdf,86.4,numeric,86.4,86.4,86.4,,,2021-22 SPCSA final deck,yes,Entity id not captured in cited SPCSA deck Verified from 2021-22 SPCSA final deck reporting 2020-21 and 2021-22 rates.
2021-22,Democracy Prep,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2021-22.pdf,86.3,numeric,86.3,86.3,86.3,,,2021-22 SPCSA attachment,yes,Entity id not captured in cited SPCSA deck Verified from SPCSA attachment citing NDE class of 2021-22 ACGR.
2022-23,Democracy Prep,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2022-23,State of the SPCSA 2024,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2022-23.pdf,91.1,numeric,91.1,91.1,91.1,,,State of the SPCSA 2024,yes,Entity id not captured in cited SPCSA deck Confirmed in cited graduation material for this class year.
2023-24,Democracy Prep,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2023-24,2023-24 annual ACGR PDF,https://nevadareportcard.nv.gov/DI/MoreDownload?filename=4+Year+Graduation+Rates+for+the+Class+of+2023-24.pdf,83.3,numeric,83.3,83.3,83.3,,,2023-24 annual ACGR PDF,yes,Verified from the official 2023-24 annual ACGR PDF where the school is reported as Democracy Prep Agassi Campus.
2024-25,Democracy Prep,,SPCSA,State Public Charter School Authority,brick_and_mortar,yes,yes,numeric,2024-25,SPCSA 2025 4-year graduation rates final,https://charterschools.nv.gov/uploadedFiles/CharterSchoolsnvgov/content/News/2025/251212_SPCSA_4YrGraduationRates_final.pdf,85.5,numeric,85.5,85.5,85.5,,,SPCSA 2025 4-year graduation rates final,yes,Verified from the SPCSA 2025 graduation deck citing NDE class of 2024-25 ACGR.
2017-18,Doral Red Rock,,SPCSA,State Public Charter School Authority,brick_and_mortar,no,no,no_grade12_enrollment_confirmed,2017-18,2017-2018 enrollment by grade workbook,https://webapp-strapi-paas-prod-nde-001.azurewebsites.net/uploads/suppressed1718_afee2482a5.pdf,,,,,,,,,no,"Entity id not captured in cited SPCSA deck The 2017-2018 enrollment workbook shows grades 1 through 11 only, so this campus did not yet belong in the 2017-18 four-year graduation universe."
